total_genes	mut_genes_combi	mut_genes_ppcg	a	b	c	d	odds_ratio	p_value	q_value	significant	geneset
49	10	11	14	50	13	51	1.09846	1.00000	1.00000	False	GOBP_REGULATION_OF_TRIGLYCERIDE_METABOLIC_PROCESS
23	7	8	13	51	14	50	0.91036	1.00000	1.00000	False	GOBP_ERBB2_SIGNALING_PATHWAY
6	3	4	12	52	12	52	1.00000	1.00000	1.00000	False	GOBP_ERBB4_ERBB4_SIGNALING_PATHWAY
10	4	5	13	51	12	52	1.10458	1.00000	1.00000	False	GOBP_ERBB4_SIGNALING_PATHWAY
30	9	9	10	54	10	54	1.00000	1.00000	1.00000	False	GOBP_ESTABLISHMENT_OF_EPITHELIAL_CELL_POLARITY
16	7	6	11	53	12	52	0.89937	1.00000	1.00000	False	GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_HEAT
39	15	14	18	46	19	45	0.92677	1.00000	1.00000	False	GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_STIMULUS
49	13	13	15	49	14	50	1.09329	1.00000	1.00000	False	GOBP_REGULATION_OF_CELL_FATE_COMMITMENT
43	9	10	13	51	13	51	1.00000	1.00000	1.00000	False	GOBP_MODIFIED_AMINO_ACID_TRANSPORT
10	7	4	10	54	10	54	1.00000	1.00000	1.00000	False	GOBP_MODULATION_OF_INHIBITORY_POSTSYNAPTIC_POTENTIAL
33	12	13	17	47	17	47	1.00000	1.00000	1.00000	False	GOBP_MUSCLE_HYPERTROPHY_IN_RESPONSE_TO_STRESS
29	7	6	10	54	9	55	1.13169	1.00000	1.00000	False	GOBP_MYOBLAST_PROLIFERATION
27	11	11	11	53	12	52	0.89937	1.00000	1.00000	False	GOBP_NATURAL_KILLER_CELL_DIFFERENTIATION
15	7	8	16	48	15	49	1.08889	1.00000	1.00000	False	GOBP_NEGATIVE_REGULATION_OF_ADENYLATE_CYCLASE_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY
19	8	8	11	53	11	53	1.00000	1.00000	1.00000	False	GOBP_REGULATION_OF_CARDIAC_MUSCLE_ADAPTATION
20	8	7	11	53	12	52	0.89937	1.00000	1.00000	False	GOBP_NEGATIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_STIMULUS
12	7	4	10	54	11	53	0.89226	1.00000	1.00000	False	GOBP_REGULATION_OF_VENTRICULAR_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL
28	14	13	17	47	16	48	1.08511	1.00000	1.00000	False	GOBP_EMBRYONIC_HINDLIMB_MORPHOGENESIS
43	12	16	19	45	18	46	1.07901	1.00000	1.00000	False	GOBP_ENDOCRINE_PANCREAS_DEVELOPMENT
41	14	8	14	50	13	51	1.09846	1.00000	1.00000	False	GOBP_NEGATIVE_REGULATION_OF_DNA_REPAIR
20	9	8	14	50	14	50	1.00000	1.00000	1.00000	False	GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_APOPTOTIC_PROCESS
40	9	11	10	54	10	54	1.00000	1.00000	1.00000	False	GOBP_PYROPTOTIC_INFLAMMATORY_RESPONSE
32	12	9	12	52	12	52	1.00000	1.00000	1.00000	False	GOBP_RECEPTOR_CATABOLIC_PROCESS
49	13	9	12	52	11	53	1.11189	1.00000	1.00000	False	GOBP_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE
23	9	13	19	45	19	45	1.00000	1.00000	1.00000	False	GOBP_REGULATION_OF_ADENYLATE_CYCLASE_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY
32	13	8	12	52	12	52	1.00000	1.00000	1.00000	False	GOBP_REGULATION_OF_AEROBIC_RESPIRATION
33	11	12	11	53	12	52	0.89937	1.00000	1.00000	False	GOBP_PROTEIN_TARGETING_TO_LYSOSOME
33	7	8	11	53	10	54	1.12075	1.00000	1.00000	False	GOBP_DIOL_METABOLIC_PROCESS
33	13	12	14	50	14	50	1.00000	1.00000	1.00000	False	GOBP_RENAL_SYSTEM_VASCULATURE_DEVELOPMENT
49	16	10	27	37	28	36	0.93822	1.00000	1.00000	False	GOBP_REPRODUCTIVE_BEHAVIOR
38	14	13	11	53	10	54	1.12075	1.00000	1.00000	False	GOBP_RESCUE_OF_STALLED_RIBOSOME
48	13	17	20	44	21	43	0.93074	1.00000	1.00000	False	GOBP_RESPIRATORY_SYSTEM_PROCESS
38	12	12	15	49	15	49	1.00000	1.00000	1.00000	False	GOBP_RESPONSE_TO_DEXAMETHASONE
28	13	10	15	49	15	49	1.00000	1.00000	1.00000	False	GOBP_DOPAMINE_SECRETION
15	8	6	11	53	10	54	1.12075	1.00000	1.00000	False	GOBP_ECTODERMAL_PLACODE_DEVELOPMENT
21	6	9	12	52	13	51	0.90533	1.00000	1.00000	False	GOBP_PROTEIN_TRANSPORT_ALONG_MICROTUBULE
40	11	14	15	49	15	49	1.00000	1.00000	1.00000	False	GOBP_PURINE_CONTAINING_COMPOUND_TRANSMEMBRANE_TRANSPORT
21	6	8	10	54	11	53	0.89226	1.00000	1.00000	False	GOBP_PURINE_NUCLEOBASE_METABOLIC_PROCESS
49	10	12	12	52	13	51	0.90533	1.00000	1.00000	False	GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION
38	12	12	11	53	12	52	0.89937	1.00000	1.00000	False	GOBP_NEGATIVE_REGULATION_OF_ERBB_SIGNALING_PATHWAY
38	12	14	17	47	16	48	1.08511	1.00000	1.00000	False	GOBP_NEGATIVE_REGULATION_OF_EXOCYTOSIS
32	9	11	13	51	13	51	1.00000	1.00000	1.00000	False	GOBP_NEGATIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_VIA_DEATH_DOMAIN_RECEPTORS
37	10	10	11	53	12	52	0.89937	1.00000	1.00000	False	GOBP_NEGATIVE_REGULATION_OF_INTRACELLULAR_PROTEIN_TRANSPORT
49	10	12	12	52	11	53	1.11189	1.00000	1.00000	False	GOBP_PROTEINOGENIC_AMINO_ACID_BIOSYNTHETIC_PROCESS
35	18	15	21	43	21	43	1.00000	1.00000	1.00000	False	GOBP_DENDRITE_EXTENSION
24	9	8	12	52	12	52	1.00000	1.00000	1.00000	False	GOBP_DENDRITIC_SPINE_MAINTENANCE
17	6	6	10	54	9	55	1.13169	1.00000	1.00000	False	GOBP_DERMATAN_SULFATE_PROTEOGLYCAN_METABOLIC_PROCESS
23	7	6	10	54	9	55	1.13169	1.00000	1.00000	False	GOBP_RESPONSE_TO_IMMOBILIZATION_STRESS
38	8	6	13	51	12	52	1.10458	1.00000	1.00000	False	GOBP_RESPONSE_TO_INTERFERON_BETA
43	11	8	12	52	11	53	1.11189	1.00000	1.00000	False	GOBP_RESPONSE_TO_INTERLEUKIN_4
35	16	14	16	48	15	49	1.08889	1.00000	1.00000	False	GOBP_RESPONSE_TO_LAMINAR_FLUID_SHEAR_STRESS
39	19	17	21	43	21	43	1.00000	1.00000	1.00000	False	GOBP_DETECTION_OF_MECHANICAL_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION
35	11	11	12	52	13	51	0.90533	1.00000	1.00000	False	GOBP_DETECTION_OF_VISIBLE_LIGHT
26	11	8	12	52	12	52	1.00000	1.00000	1.00000	False	GOBP_PROTEIN_LOCALIZATION_TO_CELL_CELL_JUNCTION
33	8	5	12	52	11	53	1.11189	1.00000	1.00000	False	GOBP_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM
37	16	13	18	46	18	46	1.00000	1.00000	1.00000	False	GOBP_NEGATIVE_REGULATION_OF_JNK_CASCADE
29	7	8	10	54	9	55	1.13169	1.00000	1.00000	False	GOBP_NEGATIVE_REGULATION_OF_LIPID_CATABOLIC_PROCESS
39	11	12	14	50	14	50	1.00000	1.00000	1.00000	False	GOBP_NEGATIVE_REGULATION_OF_MACROAUTOPHAGY
25	8	8	13	51	14	50	0.91036	1.00000	1.00000	False	GOBP_NEGATIVE_REGULATION_OF_MUSCLE_CONTRACTION
27	11	11	15	49	16	48	0.91837	1.00000	1.00000	False	GOBP_NEGATIVE_REGULATION_OF_MYOBLAST_DIFFERENTIATION
11	6	8	11	53	11	53	1.00000	1.00000	1.00000	False	GOBP_NEGATIVE_REGULATION_OF_NEURON_MIGRATION
28	11	8	13	51	12	52	1.10458	1.00000	1.00000	False	GOBP_PROSTAGLANDIN_TRANSPORT
32	10	7	10	54	10	54	1.00000	1.00000	1.00000	False	GOBP_NEGATIVE_REGULATION_OF_POTASSIUM_ION_TRANSPORT
47	16	15	18	46	17	47	1.08184	1.00000	1.00000	False	GOBP_NEGATIVE_REGULATION_OF_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS
26	10	10	23	41	22	42	1.07095	1.00000	1.00000	False	GOBP_NEGATIVE_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_JAK_STAT
28	10	9	12	52	11	53	1.11189	1.00000	1.00000	False	GOBP_COCHLEA_MORPHOGENESIS
43	13	10	13	51	12	52	1.10458	1.00000	1.00000	False	GOBP_COPII_COATED_VESICLE_BUDDING
27	12	11	14	50	14	50	1.00000	1.00000	1.00000	False	GOBP_CORPUS_CALLOSUM_DEVELOPMENT
18	7	8	14	50	13	51	1.09846	1.00000	1.00000	False	GOBP_RESPONSE_TO_L_GLUTAMATE
36	15	13	18	46	17	47	1.08184	1.00000	1.00000	False	GOBP_RESPONSE_TO_PAIN
29	9	8	11	53	10	54	1.12075	1.00000	1.00000	False	GOBP_RESPONSE_TO_PLATELET_DERIVED_GROWTH_FACTOR
24	10	6	18	46	17	47	1.08184	1.00000	1.00000	False	GOBP_RESPONSE_TO_SALT
39	12	11	13	51	13	51	1.00000	1.00000	1.00000	False	GOBP_RESPONSE_TO_VITAMIN_D
24	10	13	12	52	13	51	0.90533	1.00000	1.00000	False	GOBP_CYCLIC_NUCLEOTIDE_BIOSYNTHETIC_PROCESS
32	13	13	16	48	16	48	1.00000	1.00000	1.00000	False	GOBP_CEREBELLAR_PURKINJE_CELL_LAYER_DEVELOPMENT
20	10	9	13	51	12	52	1.10458	1.00000	1.00000	False	GOBP_CEREBELLAR_PURKINJE_CELL_LAYER_MORPHOGENESIS
49	20	18	16	48	15	49	1.08889	1.00000	1.00000	False	GOBP_CEREBRAL_CORTEX_CELL_MIGRATION
35	14	15	16	48	16	48	1.00000	1.00000	1.00000	False	GOBP_CHONDROCYTE_DEVELOPMENT
12	6	5	11	53	10	54	1.12075	1.00000	1.00000	False	GOBP_RETINAL_CONE_CELL_DIFFERENTIATION
46	15	15	11	53	12	52	0.89937	1.00000	1.00000	False	GOBP_RIBOSOME_DISASSEMBLY
27	9	7	11	53	10	54	1.12075	1.00000	1.00000	False	GOBP_CHONDROCYTE_PROLIFERATION
28	9	12	12	52	13	51	0.90533	1.00000	1.00000	False	GOBP_CHONDROITIN_SULFATE_PROTEOGLYCAN_BIOSYNTHETIC_PROCESS
38	12	15	14	50	15	49	0.91467	1.00000	1.00000	False	GOBP_CHONDROITIN_SULFATE_PROTEOGLYCAN_METABOLIC_PROCESS
26	8	9	10	54	11	53	0.89226	1.00000	1.00000	False	GOBP_NEGATIVE_REGULATION_OF_STEM_CELL_POPULATION_MAINTENANCE
32	7	6	10	54	9	55	1.13169	1.00000	1.00000	False	GOBP_NEGATIVE_REGULATION_OF_STEROID_BIOSYNTHETIC_PROCESS
10	7	6	16	48	16	48	1.00000	1.00000	1.00000	False	GOBP_NEGATIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC
36	9	9	10	54	11	53	0.89226	1.00000	1.00000	False	GOBP_POSITIVE_REGULATION_OF_TRANSLATIONAL_INITIATION
34	10	12	10	54	11	53	0.89226	1.00000	1.00000	False	GOBP_POSITIVE_REGULATION_OF_TRANSPORTER_ACTIVITY
49	12	10	14	50	14	50	1.00000	1.00000	1.00000	False	GOBP_POSITIVE_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_PROLIFERATION
24	8	11	11	53	10	54	1.12075	1.00000	1.00000	False	GOBP_POSITIVE_REGULATION_OF_VESICLE_FUSION
50	12	10	12	52	11	53	1.11189	1.00000	1.00000	False	GOBP_NEGATIVE_REGULATION_OF_VIRAL_GENOME_REPLICATION
32	11	10	18	46	17	47	1.08184	1.00000	1.00000	False	GOBP_NEURAL_TUBE_PATTERNING
35	11	12	14	50	13	51	1.09846	1.00000	1.00000	False	GOBP_POSITIVE_REGULATION_OF_SODIUM_ION_TRANSPORT
21	9	5	12	52	11	53	1.11189	1.00000	1.00000	False	GOBP_POSITIVE_REGULATION_OF_STEM_CELL_DIFFERENTIATION
43	14	16	15	49	15	49	1.00000	1.00000	1.00000	False	GOBP_POSITIVE_REGULATION_OF_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING
38	19	16	24	40	25	39	0.93600	1.00000	1.00000	False	GOBP_NEUROTRANSMITTER_RECEPTOR_LOCALIZATION_TO_POSTSYNAPTIC_SPECIALIZATION_MEMBRANE
39	19	17	21	43	21	43	1.00000	1.00000	1.00000	False	GOBP_NEUROTROPHIN_SIGNALING_PATHWAY
26	11	11	13	51	12	52	1.10458	1.00000	1.00000	False	GOBP_NEUROTROPHIN_TRK_RECEPTOR_SIGNALING_PATHWAY
38	11	16	16	48	15	49	1.08889	1.00000	1.00000	False	GOBP_CELL_JUNCTION_DISASSEMBLY
44	14	14	17	47	17	47	1.00000	1.00000	1.00000	False	GOBP_RUFFLE_ASSEMBLY
15	8	6	10	54	9	55	1.13169	1.00000	1.00000	False	GOBP_SALIVA_SECRETION
46	23	14	19	45	18	46	1.07901	1.00000	1.00000	False	GOBP_SECRETION_BY_TISSUE
23	8	9	12	52	11	53	1.11189	1.00000	1.00000	False	GOBP_SERTOLI_CELL_DIFFERENTIATION
27	14	13	20	44	19	45	1.07656	1.00000	1.00000	False	GOBP_CELL_PROLIFERATION_IN_FOREBRAIN
39	19	18	29	35	30	34	0.93905	1.00000	1.00000	False	GOBP_CENTRAL_NERVOUS_SYSTEM_NEURON_AXONOGENESIS
14	8	9	14	50	14	50	1.00000	1.00000	1.00000	False	GOBP_CEREBELLAR_GRANULAR_LAYER_DEVELOPMENT
35	8	7	10	54	9	55	1.13169	1.00000	1.00000	False	GOBP_CELLULAR_RESPONSE_TO_ESTRADIOL_STIMULUS
30	7	6	13	51	12	52	1.10458	1.00000	1.00000	False	GOBP_CELLULAR_RESPONSE_TO_INTERFERON_BETA
48	12	13	13	51	13	51	1.00000	1.00000	1.00000	False	GOBP_CELLULAR_RESPONSE_TO_NUTRIENT
32	14	12	17	47	18	46	0.92435	1.00000	1.00000	False	GOBP_SODIUM_ION_IMPORT_ACROSS_PLASMA_MEMBRANE
37	13	8	13	51	12	52	1.10458	1.00000	1.00000	False	GOBP_SPECIFICATION_OF_ANIMAL_ORGAN_IDENTITY
7	4	4	10	54	10	54	1.00000	1.00000	1.00000	False	GOBP_SPONTANEOUS_NEUROTRANSMITTER_SECRETION
13	5	7	10	54	9	55	1.13169	1.00000	1.00000	False	GOBP_CELLULAR_RESPONSE_TO_POTASSIUM_ION
30	9	11	11	53	11	53	1.00000	1.00000	1.00000	False	GOBP_CELL_CELL_ADHESION_MEDIATED_BY_INTEGRIN
45	15	8	16	48	15	49	1.08889	1.00000	1.00000	False	GOBP_CELL_CYCLE_DNA_REPLICATION
25	9	8	10	54	10	54	1.00000	1.00000	1.00000	False	GOBP_CELL_DIFFERENTIATION_INVOLVED_IN_EMBRYONIC_PLACENTA_DEVELOPMENT
41	10	7	11	53	10	54	1.12075	1.00000	1.00000	False	GOBP_POSITIVE_REGULATION_OF_ORGANIC_ACID_TRANSPORT
32	15	8	15	49	15	49	1.00000	1.00000	1.00000	False	GOBP_POSITIVE_REGULATION_OF_POTASSIUM_ION_TRANSPORT
41	14	9	12	52	13	51	0.90533	1.00000	1.00000	False	GOBP_POSITIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY
33	8	7	10	54	10	54	1.00000	1.00000	1.00000	False	GOBP_NUCLEOLAR_LARGE_RRNA_TRANSCRIPTION_BY_RNA_POLYMERASE_I
50	13	15	17	47	16	48	1.08511	1.00000	1.00000	False	GOBP_NUCLEOTIDE_TRANSPORT
34	19	18	21	43	22	42	0.93235	1.00000	1.00000	False	GOBP_NUCLEUS_LOCALIZATION
26	12	11	16	48	15	49	1.08889	1.00000	1.00000	False	GOBP_N_GLYCAN_PROCESSING
38	13	11	11	53	12	52	0.89937	1.00000	1.00000	False	GOBP_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY
36	16	12	17	47	18	46	0.92435	1.00000	1.00000	False	GOBP_STEM_CELL_DIVISION
46	11	14	16	48	15	49	1.08889	1.00000	1.00000	False	GOBP_SUPEROXIDE_ANION_GENERATION
32	18	20	29	35	29	35	1.00000	1.00000	1.00000	False	GOBP_SYNAPTIC_MEMBRANE_ADHESION
31	13	13	16	48	16	48	1.00000	1.00000	1.00000	False	GOBP_CALCIUM_ION_TRANSPORT_INTO_CYTOSOL
29	14	12	22	42	21	43	1.07256	1.00000	1.00000	False	GOBP_CAMERA_TYPE_EYE_PHOTORECEPTOR_CELL_DIFFERENTIATION
19	7	11	13	51	14	50	0.91036	1.00000	1.00000	False	GOBP_CARDIAC_MYOFIBRIL_ASSEMBLY
21	10	10	12	52	13	51	0.90533	1.00000	1.00000	False	GOBP_CARTILAGE_CONDENSATION
45	15	13	16	48	17	47	0.92157	1.00000	1.00000	False	GOBP_CATECHOLAMINE_SECRETION
41	10	9	12	52	11	53	1.11189	1.00000	1.00000	False	GOBP_CD8_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION
49	16	16	19	45	19	45	1.00000	1.00000	1.00000	False	GOBP_CELLULAR_RESPONSE_TO_AMYLOID_BETA
37	12	10	12	52	12	52	1.00000	1.00000	1.00000	False	GOBP_CELLULAR_RESPONSE_TO_ANGIOTENSIN
22	8	7	10	54	9	55	1.13169	1.00000	1.00000	False	GOBP_POSITIVE_REGULATION_OF_NEUROINFLAMMATORY_RESPONSE
16	7	8	10	54	11	53	0.89226	1.00000	1.00000	False	GOBP_POSITIVE_REGULATION_OF_NEURON_MIGRATION
26	9	8	15	49	15	49	1.00000	1.00000	1.00000	False	GOBP_POSITIVE_REGULATION_OF_NEUROTRANSMITTER_TRANSPORT
34	7	14	10	54	11	53	0.89226	1.00000	1.00000	False	GOBP_POSITIVE_REGULATION_OF_NEUTROPHIL_MIGRATION
13	8	7	14	50	15	49	0.91467	1.00000	1.00000	False	GOBP_POSITIVE_REGULATION_OF_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_DEADENYLATION_DEPENDENT_DECAY
23	8	4	10	54	9	55	1.13169	1.00000	1.00000	False	GOBP_ORGAN_INDUCTION
27	9	10	11	53	11	53	1.00000	1.00000	1.00000	False	GOBP_PHOSPHATIDYLCHOLINE_BIOSYNTHETIC_PROCESS
22	8	7	10	54	9	55	1.13169	1.00000	1.00000	False	GOBP_PHOSPHATIDYLSERINE_METABOLIC_PROCESS
28	9	12	13	51	13	51	1.00000	1.00000	1.00000	False	GOBP_BILE_ACID_AND_BILE_SALT_TRANSPORT
22	10	7	13	51	12	52	1.10458	1.00000	1.00000	False	GOBP_BLASTOCYST_GROWTH
35	10	7	12	52	11	53	1.11189	1.00000	1.00000	False	GOBP_SYNAPTIC_TRANSMISSION_CHOLINERGIC
17	11	10	29	35	28	36	1.06531	1.00000	1.00000	False	GOBP_SYNAPTIC_VESICLE_CLUSTERING
39	12	11	13	51	12	52	1.10458	1.00000	1.00000	False	GOBP_BRANCHING_INVOLVED_IN_BLOOD_VESSEL_MORPHOGENESIS
15	8	5	13	51	12	52	1.10458	1.00000	1.00000	False	GOBP_BUNDLE_OF_HIS_CELL_TO_PURKINJE_MYOCYTE_COMMUNICATION
40	15	11	25	39	24	40	1.06838	1.00000	1.00000	False	GOBP_PHOSPHOLIPID_DEPHOSPHORYLATION
34	13	12	16	48	16	48	1.00000	1.00000	1.00000	False	GOBP_PIGMENT_CELL_DIFFERENTIATION
22	6	8	10	54	9	55	1.13169	1.00000	1.00000	False	GOBP_POSITIVE_REGULATION_OF_MITOCHONDRIAL_FISSION
41	13	14	15	49	16	48	0.91837	1.00000	1.00000	False	GOBP_POSITIVE_REGULATION_OF_MITOCHONDRIAL_MEMBRANE_PERMEABILITY
43	10	11	14	50	15	49	0.91467	1.00000	1.00000	False	GOBP_PITUITARY_GLAND_DEVELOPMENT
20	7	7	10	54	10	54	1.00000	1.00000	1.00000	False	GOBP_PORE_COMPLEX_ASSEMBLY
35	16	9	17	47	16	48	1.08511	1.00000	1.00000	False	GOBP_POSITIVE_REGULATION_OF_ANIMAL_ORGAN_MORPHOGENESIS
31	11	12	14	50	14	50	1.00000	1.00000	1.00000	False	GOBP_POSITIVE_REGULATION_OF_BEHAVIOR
48	17	11	15	49	14	50	1.09329	1.00000	1.00000	False	GOBP_TRANSPOSITION
22	6	9	12	52	12	52	1.00000	1.00000	1.00000	False	GOBP_TYPE_B_PANCREATIC_CELL_DEVELOPMENT
23	10	10	17	47	16	48	1.08511	1.00000	1.00000	False	GOBP_AXONAL_FASCICULATION
20	12	10	15	49	14	50	1.09329	1.00000	1.00000	False	GOBP_BEHAVIORAL_RESPONSE_TO_PAIN
41	16	12	15	49	15	49	1.00000	1.00000	1.00000	False	GOBP_POSITIVE_REGULATION_OF_GLIAL_CELL_DIFFERENTIATION
20	8	5	10	54	11	53	0.89226	1.00000	1.00000	False	GOBP_POSITIVE_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION
7	6	4	10	54	10	54	1.00000	1.00000	1.00000	False	GOBP_POSITIVE_REGULATION_OF_INHIBITORY_POSTSYNAPTIC_POTENTIAL
46	15	12	18	46	17	47	1.08184	1.00000	1.00000	False	GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_10_PRODUCTION
28	10	10	12	52	12	52	1.00000	1.00000	1.00000	False	GOBP_POSITIVE_REGULATION_OF_LAMELLIPODIUM_ASSEMBLY
36	13	14	16	48	16	48	1.00000	1.00000	1.00000	False	GOBP_POSITIVE_REGULATION_OF_LAMELLIPODIUM_ORGANIZATION
33	13	8	14	50	14	50	1.00000	1.00000	1.00000	False	GOBP_POSITIVE_REGULATION_OF_CARTILAGE_DEVELOPMENT
32	11	12	13	51	14	50	0.91036	1.00000	1.00000	False	GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_JUNCTION_ORGANIZATION
32	10	9	13	51	12	52	1.10458	1.00000	1.00000	False	GOBP_POSITIVE_REGULATION_OF_CILIUM_ASSEMBLY
30	13	10	12	52	13	51	0.90533	1.00000	1.00000	False	GOBP_POSITIVE_REGULATION_OF_COAGULATION
42	12	9	14	50	13	51	1.09846	1.00000	1.00000	False	GOBP_AMINO_SUGAR_METABOLIC_PROCESS
38	12	10	13	51	12	52	1.10458	1.00000	1.00000	False	GOBP_VESICLE_COATING
38	9	13	18	46	19	45	0.92677	1.00000	1.00000	False	GOBP_VESICLE_DOCKING_INVOLVED_IN_EXOCYTOSIS
30	7	9	11	53	12	52	0.89937	1.00000	1.00000	False	GOBP_3_UTR_MEDIATED_MRNA_STABILIZATION
32	9	10	12	52	11	53	1.11189	1.00000	1.00000	False	GOBP_VESICLE_FUSION_TO_PLASMA_MEMBRANE
48	15	14	16	48	15	49	1.08889	1.00000	1.00000	False	GOBP_VESICLE_TRANSPORT_ALONG_MICROTUBULE
